Index,Symbol,Time,SENTIMENT_SCORE,TWEET_COUNT,TWEETID,RETWEET,RETWEETID,AUTHOR_ID,ICS_HAS_FINANCE_BIO,NFOLLOWERS,NTWEETS,ICS_WHITELIST,ICS_IMPACT,VAL1,VAL2,VAL3,VAL4,VAL5,OMDSEQ,TWEET
443,iSentium::spy,2013/01/01 20:39:25.000,0.0,311738,286285536660959232,0,-1,1005382280,1,16,88,0,0.0166667,-1,-1,-1,-1,-1,0,I'll be looking for something similar to what happened to the S&P marked by blue circles. $SPY $ES_F
444,iSentium::spy,2013/01/01 20:40:09.000,0.0,311739,286285721029984256,0,-1,169001534,1,16534,1823,0,0.194406,-1,-1,-1,-1,-1,0,Reliable; Independent Technical Analysis Ideas from Economists; Economics News Updates  at http://t.co/n6bkBnBt $SPY $XLF
445,iSentium::spy,2013/01/01 20:40:56.000,0.0,311740,286285919147941888,1,286258512588308481,436973333,0,72,452,0,0.109091,-1,-1,-1,-1,-1,0,RT @Zenpenny1: 4 Charts That Paint A Fiscal Question Mark On The Forehead Of The Market http://t.co/MKp2tkL2 $SPY $AAPL
446,iSentium::spy,2013/01/01 20:41:59.000,14.0,311741,286286183242280960,0,-1,341593478,1,465,5074,0,0.106662,-1,-1,-1,-1,-1,0,$SPY $DIA Asian markets ripping faces. They have no idea what has taken us so long. We got lots of room to run. #POP.IT.LIKE.IT'S.HOT
447,iSentium::spy,2013/01/01 20:42:16.000,3.0,311742,286286252309897216,0,-1,525195450,0,39,1344,0,0.0404686,-1,-1,-1,-1,-1,0,Don?t worry Cantor. There will be other times for you to backstab Boehner. #fiscalcliff #fiscalfarce $spy $qqq
448,iSentium::spy,2013/01/01 20:48:48.000,18.5,311743,286287897747922944,0,-1,232702359,1,299,821,0,0.0197694,-1,-1,-1,-1,-1,0,Aussie market moving 2 RT @DailyFXTeam: Hong Kong stocks move higher +1.2% in early trade on US Fiscal Agreement speculation? $ES_F $SPY
449,iSentium::spy,2013/01/01 20:49:00.000,0.0,311744,286287949807616000,0,-1,741803,0,9677,282,0,0.0616114,-1,-1,-1,-1,-1,0,$SPY Who's this 'Cliff' dude they keep talking about?
450,iSentium::spy,2013/01/01 20:49:05.000,0.0,311745,11230962,0,-1,9752,0,-1,160,0,0.0,-1,-1,-1,-1,-1,0,
451,iSentium::spy,2013/01/01 20:49:24.000,-6.0,311746,286288050412195841,0,-1,23373340,1,2020,1278,0,0.15342,-1,-1,-1,-1,-1,0,US Dollar weakness tonight & accelerating lower. $UUP $DX_F $SPY $SPX $DIA $IWM $XLF $TLT $TBT http://t.co/l3kyGHyu
452,iSentium::spy,2013/01/01 20:58:26.000,0.0,311747,11231042,0,-1,85035,0,-1,11961,0,0.0,-1,-1,-1,-1,-1,0,
453,iSentium::spy,2013/01/01 21:03:27.000,-8.0,311748,11231083,0,-1,40467,0,-1,536,0,0.0,-1,-1,-1,-1,-1,0,
454,iSentium::spy,2013/01/01 21:04:48.000,0.0,311749,286291922853691392,0,-1,375980238,1,269,1191,0,0.100559,-1,-1,-1,-1,-1,0,$SPY open interest - image http://t.co/GF9hd96L
455,iSentium::spy,2013/01/01 21:05:04.000,3.0,311750,11231093,0,-1,138339,0,-1,307,0,0.0,-1,-1,-1,-1,-1,0,
456,iSentium::spy,2013/01/01 21:07:52.000,23.0,311751,286292697378066432,0,-1,542573176,1,79,134,0,0.0175439,-1,-1,-1,-1,-1,0,Not looking at my charts but thinking that a deal will bring $spy above 145 and create massive market rally... Just thoughts ATM
457,iSentium::spy,2013/01/01 21:09:16.000,-6.0,311752,11231122,0,-1,130980,0,-1,60,0,0.0,-1,-1,-1,-1,-1,0,
458,iSentium::spy,2013/01/01 21:10:17.000,0.0,311753,286293306453946369,1,285783492342710272,433828571,0,150,2413,0,1.76022,-1,-1,-1,-1,-1,0,RT @credit_swiss: U;S. NATIONAL DEBT. $16;419;318;820;599.34 (+) #nationaldebt #stocks #stockmarket $vix $tvix $uvxy $spy $spx trading
459,iSentium::spy,2013/01/01 21:10:34.000,0.0,311754,11231129,0,-1,154656,0,-1,1455,0,0.0,-1,-1,-1,-1,-1,0,
460,iSentium::spy,2013/01/01 21:14:06.000,0.0,311755,11231157,1,11231113,138339,0,-1,308,0,0.0,-1,-1,-1,-1,-1,0,
461,iSentium::spy,2013/01/01 21:14:18.000,0.0,311756,286294315939008512,0,-1,433828571,0,150,2418,0,1.75782,-1,-1,-1,-1,-1,0,Public Debt $20 Tn  soon..keep printing!!! ..ahahahahaha $ $spy $vix $tvix $uvxy $sdow $sqqq #stocks #stockmarket #trading #sensex #nikkei #
462,iSentium::spy,2013/01/01 21:14:42.000,0.0,311757,286294415058808832,0,-1,213697868,1,433,824,0,0.0363985,-1,-1,-1,-1,-1,0,$MACRO $SPY $SPX via CNN - House vote is now on for 11:15pm EST tonight: http://t.co/D9MIt1XD // HONEY; such SUSPENSE...the Prunes PLEASE!
463,iSentium::spy,2013/01/01 21:16:24.000,0.0,311758,286294843842502657,1,286294315939008512,756190783,1,97,977,0,0.639344,-1,-1,-1,-1,-1,0,RT @_thebigbadwolf_: Public Debt $20 Tn  soon..keep printing!!! ..ahahahahaha $ $spy $vix $tvix $uvxy $sdow $sqqq #stocks #stockmarket # ...
464,iSentium::spy,2013/01/01 21:20:41.000,3.0,311759,11231214,0,-1,110765,0,-1,2468,0,0.0,-1,-1,-1,-1,-1,0,
465,iSentium::spy,2013/01/01 21:22:11.000,17.0,311760,286296299429588994,0,-1,32362720,1,522,851,0,0.0229885,-1,-1,-1,-1,-1,0,@easan1 Excellent job scooping up those S&P500 contracts/shares $ES_F  $SPY  $SSO  $UPRO  You move faster than a money cheetah!  #smartmoney
466,iSentium::spy,2013/01/01 21:22:18.000,0.0,311761,286296326654795776,0,-1,346257282,0,2665,802,0,0.21791,-1,-1,-1,-1,-1,0,Latest on the Fiscal Cliff: http://t.co/99PXrOTr $SPY $QQQ $ES_F
467,iSentium::spy,2013/01/01 21:23:47.000,0.0,311762,11231231,0,-1,186026,0,-1,1281,0,0.0,-1,-1,-1,-1,-1,0,
468,iSentium::spy,2013/01/01 21:26:35.000,6.0,311763,286297405798903808,0,-1,962356764,1,40,412,0,0.0,-1,-1,-1,-1,-1,0,
469,iSentium::spy,2013/01/01 21:28:32.000,0.0,311764,286297898788995073,0,-1,962356764,1,40,413,0,0.0,-1,-1,-1,-1,-1,0,
470,iSentium::spy,2013/01/01 21:28:42.000,0.0,311765,11231266,0,-1,154656,0,-1,1456,0,0.0,-1,-1,-1,-1,-1,0,
471,iSentium::spy,2013/01/01 21:31:27.000,0.0,311766,11231291,1,11231266,5755,0,-1,8,0,0.0,-1,-1,-1,-1,-1,0,Bum Rush! Just bought Mine Again by Black Lab on iTunes: http://urltea.com/t3
472,iSentium::spy,2013/01/01 21:32:48.000,0.0,311767,11231301,0,-1,176623,0,-1,282,0,0.0,-1,-1,-1,-1,-1,0,Selling excess stuff on http://www.mosoma.com. Anyone from the US and Canada should signup on http://www.mosoma.com
473,iSentium::spy,2013/01/01 21:34:29.000,0.0,311768,11231316,0,-1,91259,0,-1,61,0,0.0,-1,-1,-1,-1,-1,0,
474,iSentium::spy,2013/01/01 21:34:37.000,0.0,311769,286299425826037760,0,-1,82439521,1,137,172,0,0.050505,-1,-1,-1,-1,-1,0,
475,iSentium::spy,2013/01/01 21:39:16.000,0.0,311770,11231350,1,11231316,5755,0,-1,9,0,0.0,-1,-1,-1,-1,-1,0,
476,iSentium::spy,2013/01/01 21:41:36.000,-6.0,311771,11231371,0,-1,72164,0,-1,392,0,0.0,-1,-1,-1,-1,-1,0,i will buy you dar if you buy me the jethro tull catalog
477,iSentium::spy,2013/01/01 21:42:33.000,0.0,311772,11231379,0,-1,204247,0,-1,1,0,0.0,-1,-1,-1,-1,-1,0,
478,iSentium::spy,2013/01/01 21:51:42.000,-15.0,311773,11231458,0,-1,9018,0,-1,912,0,0.0,-1,-1,-1,-1,-1,0,
479,iSentium::spy,2013/01/01 21:53:23.000,2.0,311774,286304149795135488,0,-1,227755413,1,22307,3101,0,0.577551,-1,-1,-1,-1,-1,0,Above The Fiscal Cliff Noise http://t.co/E1fZb1lS $GMM $VXX $SPY
480,iSentium::spy,2013/01/01 21:56:03.000,2.0,311775,286304822125281280,1,286304149795135488,47401152,1,1051,97,0,0.457627,-1,-1,-1,-1,-1,0,RT @pensionpartners: Above The Fiscal Cliff Noise http://t.co/E1fZb1lS $GMM $VXX $SPY
481,iSentium::spy,2013/01/01 21:57:19.000,0.0,311776,11231499,0,-1,197918,0,-1,464,0,0.0,-1,-1,-1,-1,-1,0,
482,iSentium::spy,2013/01/01 21:58:26.000,4.25,311777,11231507,0,-1,112635,0,-1,1942,0,0.0,-1,-1,-1,-1,-1,0,
483,iSentium::spy,2013/01/01 21:58:41.000,0.0,311778,286305484317806592,0,-1,260473647,1,224,5663,0,0.0147356,-1,-1,-1,-1,-1,0,Want to watch the vote live? Here it is - http://t.co/32MKO6eD $SPY $AAPL $SPX
484,iSentium::spy,2013/01/01 21:58:58.000,11.5,311779,286305556715692032,0,-1,385779209,0,306,6716,0,0.124213,-1,-1,-1,-1,-1,0,KOREA and TAIWAN both had SOLID PMIs following up healthy CHINA PMIs. #BULLISH $EWY $EWT $FXI $SPY http://t.co/55k2Fivs
485,iSentium::spy,2013/01/01 21:59:28.000,0.0,311780,286305681043255296,0,-1,205853632,1,276,2233,0,0.029876,-1,-1,-1,-1,-1,0,"@BenCBanks: Want to watch the vote live? Here it is - http://t.co/hOSYGPDJ $SPY $AAPL $SPX"
486,iSentium::spy,2013/01/01 22:01:29.000,-6.0,311781,11231527,1,11231098,25414,0,-1,10733,0,0.0,-1,-1,-1,-1,-1,0,
487,iSentium::spy,2013/01/01 22:01:37.000,0.0,311782,286306221932306432,0,-1,260473647,1,224,5666,0,0.0147314,-1,-1,-1,-1,-1,0,Also; here is an overview of the "Bill" - http://t.co/FBkn25yM $SPY $AAPL $SPX
488,iSentium::spy,2013/01/01 22:01:40.000,10.0,311783,11231528,0,-1,92803,0,-1,762,0,0.0,-1,-1,-1,-1,-1,0,
489,iSentium::spy,2013/01/01 22:01:46.000,0.0,311784,11231529,0,-1,143396,0,-1,421,0,0.0,-1,-1,-1,-1,-1,0,
490,iSentium::spy,2013/01/01 22:02:02.000,-18.0,311785,11231534,0,-1,112635,0,-1,1943,0,0.0,-1,-1,-1,-1,-1,0,
491,iSentium::spy,2013/01/01 22:04:31.000,0.0,311786,11231554,0,-1,197918,0,-1,465,0,0.0,-1,-1,-1,-1,-1,0,
492,iSentium::spy,2013/01/01 22:07:14.000,0.0,311787,286307635379187713,1,286269846470148096,495244051,0,80,159,0,0.0,-1,-1,-1,-1,-1,0,RT @StateDave: As a reminder; U.S. Stock Futures don't start trading until 6:00 am eastern. Plenty of time for House drama to play out!  ...
493,iSentium::spy,2013/01/01 22:12:52.000,0.0,311788,11231608,0,-1,131682,0,-1,226,0,0.0,-1,-1,-1,-1,-1,0,
494,iSentium::spy,2013/01/01 22:15:30.000,0.0,311789,286309717221965824,0,-1,8256132,1,446,4267,0,0.0118451,-1,-1,-1,-1,-1,0,I'd be selling this rip all over the world. They just don't get how $SPY works. #popanddrop #USAUSAUSA
495,iSentium::spy,2013/01/01 22:18:09.000,0.0,311790,286310384632217600,0,-1,1036274364,1,38,38,0,0.125,-1,-1,-1,-1,-1,0,Until we break one way or the other toss a coin $SPY $VIX http://t.co/PZGSb37L
496,iSentium::spy,2013/01/01 22:20:35.000,1.0,311791,11231657,0,-1,45299,0,-1,95,0,0.0,-1,-1,-1,-1,-1,0,
497,iSentium::spy,2013/01/01 22:29:26.000,0.0,311792,286313224431882240,1,286250438444068867,250362250,1,1149,1024,0,0.0828402,-1,-1,-1,-1,-1,0,RT @SJosephBurns: My Thoughts on the Fiscal Cliff http://t.co/yPGUVU8q My #trading #BLOG $DJIA $DIA $AAPL $FAS $SPY
498,iSentium::spy,2013/01/01 22:30:26.000,-6.0,311793,286313476467601409,0,-1,458989076,1,710,1747,0,0.15894,-1,-1,-1,-1,-1,0,1st tweet of #2013 I hate the smell of milk in a carton  plastic all the way! #milk #stocks $spy $aapl
499,iSentium::spy,2013/01/01 22:30:33.000,2.0,311794,11231716,0,-1,91560,0,-1,2366,0,0.0,-1,-1,-1,-1,-1,0,
500,iSentium::spy,2013/01/01 22:32:27.000,0.0,311795,286313981432442880,0,-1,217111218,1,22,94,0,0.0,-1,-1,-1,-1,-1,0,
501,iSentium::spy,2013/01/01 22:33:10.000,3.0,311796,286314162131464192,0,-1,40932304,1,1678,4227,0,0.0998695,-1,-1,-1,-1,-1,0,Fiscal Cliff Pick Up Lines --> http://t.co/2wSM9y81 $SPY $QQQ #FiscalCliff
502,iSentium::spy,2013/01/01 22:33:42.000,3.0,311797,286314298077229058,1,286314162131464192,341662880,0,63,326,0,0.0083333,-1,-1,-1,-1,-1,0,RT @GOODGREED: Fiscal Cliff Pick Up Lines --> http://t.co/2wSM9y81 $SPY $QQQ #FiscalCliff
503,iSentium::spy,2013/01/01 22:34:49.000,8.5,311798,11231738,0,-1,197918,0,-1,467,0,0.0,-1,-1,-1,-1,-1,0,
504,iSentium::spy,2013/01/01 22:35:36.000,2.0,311799,11231743,0,-1,29521,0,-1,392,0,0.0,-1,-1,-1,-1,-1,0,
505,iSentium::spy,2013/01/01 22:40:29.000,2.0,311800,286316004777267200,0,-1,542573176,1,82,137,0,0.0173913,-1,-1,-1,-1,-1,0,So we have a deal... Tomorrow comes $spy above 145.. $nke about 53 and $mcd above 91 all IMO of course but SHOW ME THE MONEY BOYS
506,iSentium::spy,2013/01/01 22:41:36.000,0.0,311801,286316285883727872,0,-1,260473647,1,227,5667,0,0.0147271,-1,-1,-1,-1,-1,0,The voting begins. $SPY
507,iSentium::spy,2013/01/01 22:41:47.000,0.0,311802,11231773,0,-1,190222,0,-1,121,0,0.0,-1,-1,-1,-1,-1,0,
508,iSentium::spy,2013/01/01 22:43:07.000,0.0,311803,286316667229847552,0,-1,213697868,1,433,828,0,0.0363289,-1,-1,-1,-1,-1,0,$MACRO  $SPX  $SPY  @desifinance  Voting begins. C-SPAN LIVE: http://t.co/MSIyQm07 -- You think $VIX goes UP if this bill PASSES?
509,iSentium::spy,2013/01/01 22:44:10.000,0.0,311804,11231790,0,-1,196625,0,-1,56,0,0.0,-1,-1,-1,-1,-1,0,
510,iSentium::spy,2013/01/01 22:44:14.000,6.0,311805,286316949217103872,0,-1,385779209,0,306,6721,0,0.124153,-1,-1,-1,-1,-1,0,HK Shares Hit 19-Month High http://t.co/RWURyaVV $FXI $SPY
511,iSentium::spy,2013/01/01 22:44:47.000,1.0,311806,11231798,0,-1,2223,0,-1,233,0,0.0,-1,-1,-1,-1,-1,0,
512,iSentium::spy,2013/01/01 22:44:53.000,0.0,311807,286317109523410944,0,-1,213697868,1,433,830,0,0.0362595,-1,-1,-1,-1,-1,0,$MACRO  $SPX  $SPY  @WallStJesus VOTING BEGINS. C-SPAN LIVE: http://t.co/MSIyQm07 -- Needs 217 Aye Votes to PASS - 15 minute Vote.
513,iSentium::spy,2013/01/01 22:45:14.000,0.0,311808,286317198979518464,1,286317109523410944,475524030,1,13295,23330,0,0.0652812,-1,-1,-1,-1,-1,0,RT @catskillfishing: $MACRO  $SPX  $SPY  @WallStJesus VOTING BEGINS. C-SPAN LIVE: http://t.co/MSIyQm07 -- Needs 217 Aye Votes to PASS -  ...
514,iSentium::spy,2013/01/01 22:45:21.000,18.0,311809,286317228910063616,0,-1,335053994,1,129,1371,0,0.0262238,-1,-1,-1,-1,-1,0,$SPY $QQQ Small options players not speculating on Fiscal Cliff noise (at lows).. Led to next leg higher in market...$STUDY
515,iSentium::spy,2013/01/01 22:45:41.000,0.0,311810,286317313156853760,0,-1,171164646,1,57,951,0,0.0,-1,-1,-1,-1,-1,0,$SPY look like the bill will pass.
516,iSentium::spy,2013/01/01 22:45:47.000,0.0,311811,286317337106329600,0,-1,373465715,1,1118,2220,0,0.0572178,-1,-1,-1,-1,-1,0,15-minute Voting on the #FiscalCliff bill that passed in the Senate has started in the House of Representatives. $SPY $ES_F
517,iSentium::spy,2013/01/01 22:46:35.000,6.0,311812,286317538919473153,0,-1,25827743,1,4326,3118,0,0.298739,-1,-1,-1,-1,-1,0,the past few am meetings have been $HLF and $SPY; which turned out pretty good but hoping for more names tomorrow!
518,iSentium::spy,2013/01/01 22:50:03.000,-6.25,311813,11231835,0,-1,154656,0,-1,1458,0,0.0,-1,-1,-1,-1,-1,0,
519,iSentium::spy,2013/01/01 22:50:06.000,12.0,311814,286318425972801536,0,-1,207630487,1,464,3836,0,0.0525438,-1,-1,-1,-1,-1,0,$SPY futures are looking nice tomorrow.  Remember everyone was raising cash to prepare for the "fiscal cliff" dive; now everyone will chase
520,iSentium::spy,2013/01/01 22:50:11.000,12.0,311815,11231838,0,-1,27639,0,-1,1211,0,0.0,-1,-1,-1,-1,-1,0,
521,iSentium::spy,2013/01/01 22:50:20.000,0.0,311816,286318484672086017,0,-1,207630487,1,464,3837,0,0.0525219,-1,-1,-1,-1,-1,0,RE: $SPY futures http://t.co/lDbsN8Ph
522,iSentium::spy,2013/01/01 22:51:41.000,-3.0,311817,286318820967202816,0,-1,33785276,0,1841,1455,0,0.0750605,-1,-1,-1,-1,-1,0,Warning; read this If you are looking for an excuse to scratch your head - http://t.co/ewYXUgK7 $SPY $AAPL
523,iSentium::spy,2013/01/01 22:51:58.000,-14.0,311818,11231863,0,-1,91560,0,-1,2367,0,0.0,-1,-1,-1,-1,-1,0,
524,iSentium::spy,2013/01/01 22:53:24.000,-5.0,311819,11231873,0,-1,40467,0,-1,545,0,0.0,-1,-1,-1,-1,-1,0,
525,iSentium::spy,2013/01/01 22:54:05.000,-6.0,311820,11231876,0,-1,91560,0,-1,2368,0,0.0,-1,-1,-1,-1,-1,0,
526,iSentium::spy,2013/01/01 22:55:49.000,0.0,311821,11231884,0,-1,29521,0,-1,393,0,0.0,-1,-1,-1,-1,-1,0,
527,iSentium::spy,2013/01/01 22:57:55.000,4.25,311822,286320393034280961,0,-1,117537381,1,1768,288,0,0.0108108,-1,-1,-1,-1,-1,0,
528,iSentium::spy,2013/01/01 22:58:12.000,3.0,311823,11231911,0,-1,91560,0,-1,2371,0,0.0,-1,-1,-1,-1,-1,0,NBC; News Corp. push new Web rival to YouTube-  Also piling on in the online video effort are AOL; MSN; Yahoo and MySpace; and some big-time
529,iSentium::spy,2013/01/01 22:58:23.000,0.0,311824,11231915,0,-1,185457,0,-1,746,0,0.0,-1,-1,-1,-1,-1,0,
530,iSentium::spy,2013/01/01 22:58:33.000,5.25,311825,286320552501719042,0,-1,260473647,1,227,5670,0,0.0147229,-1,-1,-1,-1,-1,0,We sailed over today; grabbed a life raft; and hopped back on (barely). Fiscal Cliff bill passed the House just seconds ago. $SPY $AAPL $SPX
531,iSentium::spy,2013/01/01 22:58:35.000,0.0,311826,11231919,0,-1,23309,0,-1,786,0,0.0,-1,-1,-1,-1,-1,0,
532,iSentium::spy,2013/01/01 22:58:49.000,0.0,311827,286320619757383680,0,-1,373465715,1,1118,2222,0,0.0571878,-1,-1,-1,-1,-1,0,The  #FiscalCliff bill now has the simple majority needed to pass in the House. $SPY $ES_F
533,iSentium::spy,2013/01/01 22:59:17.000,0.0,311828,11231930,0,-1,186026,0,-1,1282,0,0.0,-1,-1,-1,-1,-1,0,
534,iSentium::spy,2013/01/01 22:59:25.000,0.0,311829,286320769418530816,0,-1,213697868,1,433,834,0,0.0380952,-1,-1,-1,-1,-1,0,$MACRO  $SPX  $SPY  @WallStJesus VOTING BEGINS. C-SPAN LIVE: http://t.co/MSIyQm07 -- ***VOTE PASSES***
535,iSentium::spy,2013/01/01 22:59:28.000,0.0,311830,11231932,0,-1,197918,0,-1,475,0,0.0,-1,-1,-1,-1,-1,0,
536,iSentium::spy,2013/01/01 23:00:06.000,-13.0,311831,286320941091414016,0,-1,214275954,1,681,123,0,0.238095,-1,-1,-1,-1,-1,0,Well America the house passed the bill to avoid the #fiscalcliff Now I can stop hearing how the fiscal cliff will crash stocks! $spy $spx
537,iSentium::spy,2013/01/01 23:00:11.000,-14.0,311832,286320961819639812,1,286209340749266944,756190783,1,98,985,0,0.639344,-1,-1,-1,-1,-1,0,RT @ppprophet: THE MARKET WILL CRASH AFTER THE #fiscalcliff deal ..BUY THE RUMORS SELL ON NEWS #stockmarket $spy $spx $vix #trading #cac ...
538,iSentium::spy,2013/01/01 23:00:13.000,5.25,311833,286320968035598336,1,286320552501719042,34814647,0,53,4,0,0.0,-1,-1,-1,-1,-1,0,RT @BenCBanks: We sailed over today; grabbed a life raft; and hopped back on (barely). Fiscal Cliff bill passed the House just seconds a ...
539,iSentium::spy,2013/01/01 23:00:21.000,-12.0,311834,286321002777022464,1,286209248776568832,756190783,1,98,989,0,0.639344,-1,-1,-1,-1,-1,0,RT @ppprophet: SELL $SPY The Market will Crash .... .#DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET STOCKS #SENSEX $VIX $UVXY NYSE $SPY $SPX #C ...
540,iSentium::spy,2013/01/01 23:00:58.000,0.0,311835,11231960,0,-1,197918,0,-1,476,0,0.0,-1,-1,-1,-1,-1,0,
541,iSentium::spy,2013/01/01 23:01:05.000,-16.0,311836,286321188123320320,1,286209132564987904,756190783,1,98,993,0,0.639344,-1,-1,-1,-1,-1,0,RT @ppprophet: #FISCALCLIFF BUY THE RUMORS SELL THE NEWS #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE ...
542,iSentium::spy,2013/01/01 23:01:14.000,-1.0,311837,11231963,0,-1,196625,0,-1,57,0,0.0,-1,-1,-1,-1,-1,0,
543,iSentium::spy,2013/01/01 23:01:21.000,0.0,311838,286321255764881408,1,285784872084180994,756190783,1,98,997,0,0.639344,-1,-1,-1,-1,-1,0,RT @ppprophet: BUY THE RUMORS SELL THE NEWS !!!!!!!!!!! #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE  ...
544,iSentium::spy,2013/01/01 23:02:30.000,-16.0,311839,286321543611551744,1,285796576281112577,143629655,0,120,3373,0,1.32,-1,-1,-1,-1,-1,0,RT @ppprophet: #FISCALCLIFF BUY THE RUMORS SELL THE NEWS  #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBO ...
545,iSentium::spy,2013/01/01 23:02:34.000,0.0,311840,286321561873563649,1,285784872084180994,143629655,0,120,3377,0,1.32,-1,-1,-1,-1,-1,0,RT @ppprophet: BUY THE RUMORS SELL THE NEWS !!!!!!!!!!! #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE  ...
546,iSentium::spy,2013/01/01 23:02:37.000,-3.0,311841,286321572975869952,0,-1,1036274364,1,38,40,0,0.12,-1,-1,-1,-1,-1,0,$AAPL has underperformed $SPY since 9/2012 Buying $AAPL vs $SPY (short) isn't a terrible idea http://t.co/4xYQ8zaG
547,iSentium::spy,2013/01/01 23:02:39.000,2.0,311842,286321584166289408,0,-1,260473647,1,227,5671,0,0.0150072,-1,-1,-1,-1,-1,0,See y'all tomorrow; could be a fun day again. $SPY
548,iSentium::spy,2013/01/01 23:03:50.000,5.0,311843,11231999,0,-1,138339,0,-1,309,0,0.0,-1,-1,-1,-1,-1,0,
549,iSentium::spy,2013/01/01 23:03:56.000,-2.0,311844,11232000,0,-1,72164,0,-1,393,0,0.0,-1,-1,-1,-1,-1,0,
550,iSentium::spy,2013/01/01 23:04:34.000,10.0,311845,286322065781452800,0,-1,236813900,0,196,885,0,0.0540541,-1,-1,-1,-1,-1,0,so tis sell the news time in then morning after yesterdays buy the rumor. $SPY
551,iSentium::spy,2013/01/01 23:05:09.000,4.25,311846,286322210241642496,1,286320393034280961,236152322,0,132,3,0,0.0,-1,-1,-1,-1,-1,0,
552,iSentium::spy,2013/01/01 23:05:27.000,5.0,311847,286322286829637633,0,-1,214275954,1,681,124,0,0.235294,-1,-1,-1,-1,-1,0,Enjoying the Friday After Hours $Spy Long at $139.25 ?@pensionpartners: And now; let the epic short squeeze/must-chase-markets rally begin.?
553,iSentium::spy,2013/01/01 23:05:28.000,0.0,311848,286322291334324224,1,285784872084180994,349989367,0,259,987,0,0.965217,-1,-1,-1,-1,-1,0,RT @ppprophet: BUY THE RUMORS SELL THE NEWS !!!!!!!!!!! #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE  ...
554,iSentium::spy,2013/01/01 23:05:49.000,-14.0,311849,286322379645394944,1,286209340749266944,349989367,0,259,990,0,0.965217,-1,-1,-1,-1,-1,0,RT @ppprophet: THE MARKET WILL CRASH AFTER THE #fiscalcliff deal ..BUY THE RUMORS SELL ON NEWS #stockmarket $spy $spx $vix #trading #cac ...
555,iSentium::spy,2013/01/01 23:05:58.000,-16.0,311850,286322418132320257,1,286209132564987904,349989367,0,259,993,0,0.965217,-1,-1,-1,-1,-1,0,RT @ppprophet: #FISCALCLIFF BUY THE RUMORS SELL THE NEWS #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE ...
556,iSentium::spy,2013/01/01 23:06:22.000,0.0,311851,11232018,0,-1,91560,0,-1,2372,0,0.0,-1,-1,-1,-1,-1,0,
557,iSentium::spy,2013/01/01 23:06:48.000,0.0,311852,11232021,0,-1,110765,0,-1,2470,0,0.0,-1,-1,-1,-1,-1,0,
558,iSentium::spy,2013/01/01 23:07:14.000,-3.0,311853,286322736500985858,0,-1,16344018,0,2467,6749,0,0.10717,-1,-1,-1,-1,-1,0,
559,iSentium::spy,2013/01/01 23:07:27.000,-16.0,311854,286322790955638785,1,285981100097024000,753817788,1,83,569,0,0.742424,-1,-1,-1,-1,-1,0,
560,iSentium::spy,2013/01/01 23:07:35.000,16.5,311855,286322823784448000,0,-1,385779209,0,305,6726,0,0.124123,-1,-1,-1,-1,-1,0,Asian bourses in full rally mode HONGKONG UP 1.91% Mumbai UP 0.74% KOREA UP 1.44% Taiwan UP 1.14% $EWY $EWH $FXI $PIN $SPY
561,iSentium::spy,2013/01/01 23:08:00.000,4.5,311856,11232040,0,-1,203319,0,-1,37,0,0.0,-1,-1,-1,-1,-1,0,
562,iSentium::spy,2013/01/01 23:08:15.000,-16.0,311857,286322993259487233,1,286209132564987904,888020401,0,47,1551,0,1.625,-1,-1,-1,-1,-1,0,RT @ppprophet: #FISCALCLIFF BUY THE RUMORS SELL THE NEWS #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE ...
563,iSentium::spy,2013/01/01 23:08:23.000,0.0,311858,286323025840844800,1,285784872084180994,888020401,0,47,1555,0,1.625,-1,-1,-1,-1,-1,0,RT @ppprophet: BUY THE RUMORS SELL THE NEWS !!!!!!!!!!! #DAX #CAC #FTSE #CAC #IBEX #STOCKMARKET #SENSEX $VIX $UVXY NYSE $SPY $SPX #CBOE  ...
564,iSentium::spy,2013/01/01 23:08:28.000,-14.0,311859,286323046208397312,1,286209340749266944,888020401,0,47,1558,0,1.625,-1,-1,-1,-1,-1,0,RT @ppprophet: THE MARKET WILL CRASH AFTER THE #fiscalcliff deal ..BUY THE RUMORS SELL ON NEWS #stockmarket $spy $spx $vix #trading #cac ...
565,iSentium::spy,2013/01/01 23:09:16.000,0.0,311860,286323249317543937,0,-1,16344018,0,2467,6751,0,0.10715,-1,-1,-1,-1,-1,0,
